id,audio,text_id,text,normalized_text,phonetic_key,work,section,chapter,verse_id,part,chandas,chandas_engine_verdict,chandas_confidence,pada_count,syllable_count,laghu_guru,gana,yati,speaker,duration_seconds,sample_rate,channels,bit_depth,codec,audio_quality,qc_flags,snr_db_est,mapping_confidence,mapping_signal,duration_check,review_status,review_reason
km_8bfc9c77f822,kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv10.5.mp3,sumadhva_vijaya:sarga_10:5,"प्रकारं प्रकटीकर्त्तु
मारभ्य विरराम नो
महीयो-मति-माहात्म्याद्
वैवश्येन खनन् खलः",prakAraM prakawIkarttu mAraBya virarAma no mahIyo-mati-mAhAtmyAd vEvaSyena Kanan KalaH,prakaran prakawikartu naraBya virarana no nahiyo-nati-nahatnyad vEvasyena Kanan Kala,sumadhva_vijaya,sarga_10,10,5,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,LGGLLGGL|GGLLLGLG|LGGLLGGG|GGGLLGLG,यसगल|तसलग|यसगग|मसलग,[],dge_linked:sumadhva_vijaya (unattributed),10.397,11025,1,32,mp3 (mp3float),B,[],21.9,1.0,dge_linked,plausible,auto_accepted,
km_a7986d9625a3,kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv10.50.mp3,sumadhva_vijaya:sarga_10:50,"विप्रात्मेशः क्षणार्थं कृत-नतिरशिति-श्रीर्हृषीकेश-देशे
स्पष्टं दृष्टोऽप्यदृष्टः सपदि विहितवान् विस्मयं देहभाजाम्
स्वप्ने स्व-प्रेरितान्य-स्थल-ग-निज-नरो-पाहृतैर्भक्ष्य-भोज्यैः
प्राज्यैः प्राभोजयत् स्वं गुरुमखिल-गुरुं वेदयन् वेदबन्धुम्",viprAtmeSaH kzaRArTaM kfta-natiraSiti-SrIrhfzIkeSa-deSe spazwaM dfzwo'pyadfzwaH sapadi vihitavAn vismayaM dehaBAjAm svapne sva-preritAnya-sTala-ga-nija-naro-pAhftErBakzya-BojyEH prAjyEH prABojayat svaM gurumaKila-guruM vedayan vedabanDum,vipratnesa ksanarTan krta-natirasiti-srirhrsikesa-dese spaswan drswopyadrswa sapadi vihitavan visnayan dehaBajan svapne sva-preritanya-sTala-ga-nija-naro-pahrtErBaksya-BojyE prajyE praBojayat svan gurunaKila-gurun vedayan vedabanDun,sumadhva_vijaya,sarga_10,10,50,full,स्रग्धरा,स्रग्धरा,1.0,4,84,GGGGLGGLLLLLLGGLGGLGG|GGGGLGGLLLLLLGGLGGLGG|GGGGLGGLLLLLLGGLGGLGG|GGGGLGGLLLLLLGGLGGLGG,मरभनययय|मरभनययय|मरभनययय|मरभनययय,"[7, 7, 7]",dge_linked:sumadhva_vijaya (unattributed),25.548,11025,1,32,mp3 (mp3float),B,[],22.8,1.0,dge_linked,plausible,auto_accepted,
km_cc9fac210a0d,kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv10.51.mp3,sumadhva_vijaya:sarga_10:51,"अवाप्तवान् पुनरिषु-पातमस्मरद्
रमा-पतिं स परशु-राममादरात्
स-राजकेळ्युरु-कदळी-सहस्रकं
तदाऽऽददत्त्यवसिति-दत्तमुत्तमम्",avAptavAn punarizu-pAtamasmarad ramA-patiM sa paraSu-rAmamAdarAt sa-rAjakeLyuru-kadaLI-sahasrakaM tadA''dadattyavasiti-dattamuttamam,avaptavan punarisu-patanasnarad rana-patin sa parasu-rananadarat sa-rajakeLyuru-kadaLi-sahasrakan tadadadatyavasiti-datanutanan,sumadhva_vijaya,sarga_10,10,51,full,रुचिरा,रुचिरा,1.0,4,52,LGLGLLLLGLGLG|LGLGLLLLGLGLG|LGLGLLLLGLGLG|LGLGLLLLGLGLG,जभसजग|जभसजग|जभसजग|जभसजग,"[4, 9]",dge_linked:sumadhva_vijaya (unattributed),12.852,11025,1,32,mp3 (mp3float),B,[],23.6,1.0,dge_linked,plausible,auto_accepted,
km_b737a4b8a59e,kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv10.52.mp3,sumadhva_vijaya:sarga_10:52,"स शङ्कर-पद-द्विजोप-हृतमाप्य गोवाख्य-गां
गरिष्ठ-कदळी-लसद्-दश-शती-चतुष्कं चरन्
पयः कलश-पञ्चक-त्रिक-युगाभिपूर्णं पपा
वदृष्ट-गतिरप्यभून्नृप-नृ-मण्डलैरुद्यतैः",sa SaNkara-pada-dvijopa-hftamApya govAKya-gAM garizWa-kadaLI-lasad-daSa-SatI-catuzkaM caran payaH kalaSa-paYcaka-trika-yugABipUrRaM papA vadfzwa-gatirapyaBUnnfpa-nf-maRqalErudyatEH,sa sankara-pada-dvijopa-hrtanapya govaKya-gan garisWa-kadaLi-lasad-dasa-sati-catuskan caran paya kalasa-pancaka-trika-yugaBipurnan papa vadrswa-gatirapyaBunrpa-nr-nanqalErudyatE,sumadhva_vijaya,sarga_10,10,52,full,पृथ्वी,पृथ्वी,1.0,4,68,LGLLLGLGLLLGLGGLG|LGLLLGLGLLLGLGGLG|LGLLLGLGLLLGLGGLG|LGLLLGLGLLLGLGGLG,जसजसयलग|जसजसयलग|जसजसयलग|जसजसयलग,"[8, 9]",dge_linked:sumadhva_vijaya (unattributed),16.875,11025,1,32,mp3 (mp3float),B,[],22.9,1.0,dge_linked,plausible,auto_accepted,
km_c54b6aaa8783,kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv10.53.mp3,sumadhva_vijaya:sarga_10:53,"अयमेव गो-विषयतोऽपि
सदसि जनतार्थितो जवात्
पुष्पमुत फलमो विदधे
जन-सुप्तिदानुपम-गान-सम्पदा",ayameva go-vizayato'pi sadasi janatArTito javAt puzpamuta Palamo vidaDe jana-suptidAnupama-gAna-sampadA,ayaneva go-visayatopi sadasi janatarTito javat puspanuta Palano vidaDe jana-suptidanupana-gana-sanpada,sumadhva_vijaya,sarga_10,10,53,full,अन्यविधोद्गता,अन्यविधोद्गता,1.0,4,43,LLGLGLLLGL|LLLLLGLGLG|GLLLLLGLLG|LLGLGLLLGLGLG,सजसल|नसजग|भनभग|सजसजग,[],dge_linked:sumadhva_vijaya (unattributed),13.27,11025,1,32,mp3 (mp3float),B,[],22.9,1.0,dge_linked,plausible,auto_accepted,
km_d412f49d72b7,kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv10.54.mp3,sumadhva_vijaya:sarga_10:54,"धन्योऽमह्यत नाकिनामहितहृद्वाणस्समोऽजस्य यो
मध्वो ध्वस्त-दुरागमोग्रहिमगु-श्रीः काममायामि-हृत्
विष्णुं विश्व-जय-प्रदं स हि नमन् सेव्यं सु-सौख्यं मुदा
दाक्ष्याच्छ्री-धरमामयादि-विरही योगी सुहृत् सर्वदा",Danyo'mahyata nAkinAmahitahfdvARassamo'jasya yo maDvo Dvasta-durAgamograhimagu-SrIH kAmamAyAmi-hft vizRuM viSva-jaya-pradaM sa hi naman sevyaM su-sOKyaM mudA dAkzyAcCrI-DaramAmayAdi-virahI yogI suhft sarvadA,Danyonahyata nakinanahitahrdvanasanojasya yo naDvo Dvasta-duraganograhinagu-sri kananayani-hrt visnun visva-jaya-pradan sa hi nanan sevyan su-sOKyan nuda daksyacCri-Darananayadi-virahi yogi suhrt sarvada,sumadhva_vijaya,sarga_10,10,54,full,शार्दूलविक्रीडित,शार्दूलविक्रीडित,1.0,4,76,GGGLLGLGLLLGGGLGGLG|GGGLLGLGLLLGGGLGGLG|GGGLLGLGLLLGGGLGGLG|GGGLLGLGLLLGGGLGGLG,मसजसततग|मसजसततग|मसजसततग|मसजसततग,"[12, 7]",dge_linked:sumadhva_vijaya (unattributed),19.853,11025,1,32,mp3 (mp3float),B,[],20.5,1.0,dge_linked,plausible,auto_accepted,
km_b1290bd21379,kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv10.55.mp3,sumadhva_vijaya:sarga_10:55,"इति भुवन-विभूषणस्य भूयां
स्यविगणितानि कृतान्तराणि हन्त
श्रवण-मनन-कीर्त्तनैरभीष्टं
प्रति-ददतीत्यमराः प्रकीर्त्तयन्ति",iti Buvana-viBUzaRasya BUyAM syavigaRitAni kftAntarARi hanta SravaRa-manana-kIrttanEraBIzwaM prati-dadatItyamarAH prakIrttayanti,iti Buvana-viBusanasya Buyan syaviganitani krtantarani hanta sravana-nanana-kirtanEraBiswan prati-dadatityanara prakirtayanti,sumadhva_vijaya,sarga_10,10,55,full,"औपच्छन्दसिक, पुष्पिताग्रा","औपच्छन्दसिक, पुष्पिताग्रा",1.0,4,50,LLLLLLGLGLGG|LLLLGLLGLGLGL|LLLLLLGLGLGG|LLLLGLLGLGLGL,ननरय|नजजरल|ननरय|नजजरल,[],dge_linked:sumadhva_vijaya (unattributed),14.524,11025,1,32,mp3 (mp3float),B,[],22.2,1.0,dge_linked,plausible,auto_accepted,
km_19df6b1dd491,kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv10.56.mp3,sumadhva_vijaya:sarga_10:56,"इति विविध-गो-धारा-वारैर्विशारद-वारि-दो
हरि-पद-रतो विद्या-विद्युत्-प्रदीपित-दिङ्मुखः
भव-भय-महा-घर्म्मात्तप्तं सदङ्घ्रिप-मण्डलं
सफल-सुमनः सान्द्रानन्दं व्यधादविपल्लवम्",iti viviDa-go-DArA-vArErviSArada-vAri-do hari-pada-rato vidyA-vidyut-pradIpita-diNmuKaH Bava-Baya-mahA-GarmmAttaptaM sadaNGripa-maRqalaM saPala-sumanaH sAndrAnandaM vyaDAdavipallavam,iti viviDa-go-Dara-varErvisarada-vari-do hari-pada-rato vidya-vidyut-pradipita-dinuKa Bava-Baya-naha-Garnataptan sadanGripa-nanqalan saPala-sunana sandranandan vyaDadavipalavan,sumadhva_vijaya,sarga_10,10,56,full,हरिणी,हरिणी,1.0,4,68,LLLLLGGGGGLGLLGLG|LLLLLGGGGGLGLLGLG|LLLLLGGGGGLGLLGLG|LLLLLGGGGGLGLLGLG,नसमरसलग|नसमरसलग|नसमरसलग|नसमरसलग,"[6, 4, 7]",dge_linked:sumadhva_vijaya (unattributed),17.45,11025,1,32,mp3 (mp3float),B,[],22.2,1.0,dge_linked,plausible,auto_accepted,
km_6affc4ecb075,kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv10.6.mp3,sumadhva_vijaya:sarga_10:6,"नानेनेनानेना
नेनोनूनेन ननु नुन्नाः
नानाना नो नूनं
नानेनानूननाऽनुन्नः",nAnenenAnenA nenonUnena nanu nunnAH nAnAnA no nUnaM nAnenAnUnanA'nunnaH,nanenenanena nenonunena nanu nuna nanana no nunan nanenanunananuna,sumadhva_vijaya,sarga_10,10,6,full,उपगीति,उपगीति,0.8,4,29,GGGGGG|GGGGLLLGG|GGGGGG|GGGGLGGG,मम|मभय|मम|मरगग,[],dge_linked:sumadhva_vijaya (unattributed),11.128,11025,1,32,mp3 (mp3float),B,[],19.4,1.0,dge_linked,plausible,auto_accepted,
km_4aa340bd831c,kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv10.7.mp3,sumadhva_vijaya:sarga_10:7,"यमशेष-भव-प्रभवः स्मरता
मसुखाब्धिरपैति न चित्रमिदम्
मरुतीदृशि भान्ति हि यत्-स्तवने
यम-शेष-भव-प्रभवः स्म रताः",yamaSeza-Bava-praBavaH smaratA masuKAbDirapEti na citramidam marutIdfSi BAnti hi yat-stavane yama-Seza-Bava-praBavaH sma ratAH,yanasesa-Bava-praBava snarata nasuKabDirapEti na citranidan narutidrsi Banti hi yat-stavane yana-sesa-Bava-praBava sna rata,sumadhva_vijaya,sarga_10,10,7,full,तोटक,तोटक,1.0,4,48,LLGLLGLLGLLG|LLGLLGLLGLLG|LLGLLGLLGLLG|LLGLLGLLGLLG,सससस|सससस|सससस|सससस,"[6, 6]",dge_linked:sumadhva_vijaya (unattributed),14.054,11025,1,32,mp3 (mp3float),B,[],21.5,1.0,dge_linked,plausible,auto_accepted,
km_d08f0318befd,kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv10.8.mp3,sumadhva_vijaya:sarga_10:8,"सञ्चरन्नञ्चनीयः कदाचिद् विभु
र्विष्णुपद्यास्तटं वैष्णवाग्रेसरः
प्रापदाप्तैर्निजैरेष शिष्यैर्वृत
स्त्यक्त-विश्व-प्लवं शात्रवातङ्कतः",saYcarannaYcanIyaH kadAcid viBu rvizRupadyAstawaM vEzRavAgresaraH prApadAptErnijEreza SizyErvfta styakta-viSva-plavaM SAtravAtaNkataH,sancaranancaniya kadacid viBu rvisnupadyastawan vEsnavagresara prapadaptErnijEresa sisyErvrta styakta-visva-plavan satravatankata,sumadhva_vijaya,sarga_10,10,8,full,स्रग्विणी,स्रग्विणी,1.0,4,48,GLGGLGGLGGLL|GLGGLGGLGGLG|GLGGLGGLGGLL|GLGGLGGLGGLG,रररभ|रररर|रररभ|रररर,"[6, 6]",dge_linked:sumadhva_vijaya (unattributed),16.144,11025,1,32,mp3 (mp3float),B,[],22.5,1.0,dge_linked,plausible,auto_accepted,
km_e8e1b9096caa,kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv10.9.mp3,sumadhva_vijaya:sarga_10:9,"इमान् स्व-स्व-पूर्वाश्रयानात्म-वाक्यात्
स-लीलं दयालुः स मूलाश्रयात्मा
निषेद्धूननादृत्य चानन्यलङ्घयां
तदाऽत्याययत् तां नदीं संसृतिं वा",imAn sva-sva-pUrvASrayAnAtma-vAkyAt sa-lIlaM dayAluH sa mUlASrayAtmA nizedDUnanAdftya cAnanyalaNGayAM tadA'tyAyayat tAM nadIM saMsftiM vA,inan sva-sva-purvasrayanatna-vakyat sa-lilan dayalu sa nulasrayatna nisedDunanadrtya cananyalanGayan tadatyayayat tan nadin sansrtin va,sumadhva_vijaya,sarga_10,10,9,full,,,0.3,4,49,LGGLGGLGGLGG|LGGLGGLGGLGG|LGGLGGLGGLGLG|LGGLGGLGGLGG,यययय|यययय|यययजग|यययय,[],dge_linked:sumadhva_vijaya (unattributed),16.98,11025,1,32,mp3 (mp3float),B,[],24.0,1.0,dge_linked,plausible,auto_accepted,
km_775e9b3cb774,kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv11.1.mp3,sumadhva_vijaya:sarga_11:1,"प्रचुरान्तर-प्रवचनं फणि-राड्
उप-शुश्रुवान् स-सनकादि-मुनिः
गगनेऽल्प-दृष्ट-वपुरत्र जनै
स्त्वरितं निलीन-रुचिराप पदम्",pracurAntara-pravacanaM PaRi-rAq upa-SuSruvAn sa-sanakAdi-muniH gagane'lpa-dfzwa-vapuratra janE stvaritaM nilIna-rucirApa padam,pracurantara-pravacanan Pani-raq upa-susruvan sa-sanakadi-nuni gaganelpa-drswa-vapuratra janE stvaritan nilina-rucirapa padan,sumadhva_vijaya,sarga_11,11,1,full,प्रमिताक्षरा,प्रमिताक्षरा,1.0,4,48,LLGLGLLLGLLG|LLGLGLLLGLLG|LLGLGLLLGLLG|LLGLGLLLGLLG,सजसस|सजसस|सजसस|सजसस,"[5, 7]",dge_linked:sumadhva_vijaya (unattributed),11.598,11025,1,32,mp3 (mp3float),B,[],20.6,1.0,dge_linked,plausible,auto_accepted,
km_489dd593e1b1,kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv11.10.mp3,sumadhva_vijaya:sarga_11:10,"शबळा वळीक-घटित-स्फटिक
द्युतिभिर्हरिन्मणि-मयी वळभी
प्रति-भाति यमुना मिळिता
सित-सौर-सैन्धव-पयोभिरिव",SabaLA vaLIka-Gawita-sPawika dyutiBirharinmaRi-mayI vaLaBI prati-BAti yamunA miLitA sita-sOra-sEnDava-payoBiriva,sabaLa vaLika-Gawita-sPawika dyutiBirharinani-nayi vaLaBi prati-Bati yanuna niLita sita-sOra-sEnDava-payoBiriva,sumadhva_vijaya,sarga_11,11,10,full,,,0.3,4,46,LLGLGLLLGLLL|LLGLGLLLGLLG|LLGLLLGLLG|LLGLGLLLGLLL,सजसन|सजसस|सनभग|सजसन,[],dge_linked:sumadhva_vijaya (unattributed),10.397,11025,1,32,mp3 (mp3float),B,[],19.8,1.0,dge_linked,plausible,auto_accepted,
km_14e232bc56f5,kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv11.11.mp3,sumadhva_vijaya:sarga_11:11,"यदि नाभविष्यदिह विभ्रमता
नियमो जनस्य निलयावळिषु
विकटा विटङ्क-कृत-पत्रि-ततिः
कृतकेत्यवैक्ष्यत कथञ्चन नो",yadi nABavizyadiha viBramatA niyamo janasya nilayAvaLizu vikawA viwaNka-kfta-patri-tatiH kftaketyavEkzyata kaTaYcana no,yadi naBavisyadiha viBranata niyano janasya nilayavaLisu vikawa viwanka-krta-patri-tati krtaketyavEksyata kaTancana no,sumadhva_vijaya,sarga_11,11,11,full,प्रमिताक्षरा,प्रमिताक्षरा,1.0,4,48,LLGLGLLLGLLG|LLGLGLLLGLLL|LLGLGLLLGLLG|LLGLGLLLGLLG,सजसस|सजसन|सजसस|सजसस,"[5, 7]",dge_linked:sumadhva_vijaya (unattributed),10.24,11025,1,32,mp3 (mp3float),B,[],20.0,1.0,dge_linked,plausible,auto_accepted,
km_06a5504141bf,kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv11.12.mp3,sumadhva_vijaya:sarga_11:12,"विविधस्तुलोप-गत-चित्र-पटी
सु-वितान-लम्बि-मणि-दाम-गणः
शरणान्तरेष्वधिक-पूरणतः
प्र-चकास्ति विभ्रम इवावगळन्",viviDastulopa-gata-citra-pawI su-vitAna-lambi-maRi-dAma-gaRaH SaraRAntarezvaDika-pUraRataH pra-cakAsti viBrama ivAvagaLan,viviDastulopa-gata-citra-pawi su-vitana-lanbi-nani-dana-gana saranantaresvaDika-puranata pra-cakasti viBrana ivavagaLan,sumadhva_vijaya,sarga_11,11,12,full,प्रमिताक्षरा,प्रमिताक्षरा,1.0,4,48,LLGLGLLLGLLG|LLGLGLLLGLLG|LLGLGLLLGLLG|LLGLGLLLGLLG,सजसस|सजसस|सजसस|सजसस,"[5, 7]",dge_linked:sumadhva_vijaya (unattributed),10.919,11025,1,32,mp3 (mp3float),B,[],20.9,1.0,dge_linked,plausible,auto_accepted,
km_757f844fd293,kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv11.13.mp3,sumadhva_vijaya:sarga_11:13,"विमला-कृतिः प्रकृतिरेव महा
मणि-हेम-मय्यखिल-वस्तु-मयी
इह सम्भवेत् सकल-कान्ति-रसः
कथितोऽधिकोक्तिभिरतः कविभिः",vimalA-kftiH prakftireva mahA maRi-hema-mayyaKila-vastu-mayI iha samBavet sakala-kAnti-rasaH kaTito'DikoktiBirataH kaviBiH,vinala-krti prakrtireva naha nani-hena-nayaKila-vastu-nayi iha sanBavet sakala-kanti-rasa kaTitoDikoktiBirata kaviBi,sumadhva_vijaya,sarga_11,11,13,full,प्रमिताक्षरा,प्रमिताक्षरा,1.0,4,48,LLGLGLLLGLLG|LLGLGLLLGLLG|LLGLGLLLGLLG|LLGLGLLLGLLG,सजसस|सजसस|सजसस|सजसस,"[5, 7]",dge_linked:sumadhva_vijaya (unattributed),10.606,11025,1,32,mp3 (mp3float),B,[],20.0,1.0,dge_linked,plausible,auto_accepted,
